geoid,GEOID10,name,B19013001,"B19013001, Error"
14000US06037701100,6037701100,"Census Tract 7011, Los Angeles, CA",45536,34084
14000US06037701201,6037701201,"Census Tract 7012.01, Los Angeles, CA",234519,51486
14000US06037701202,6037701202,"Census Tract 7012.02, Los Angeles, CA",126875,21542
14000US06037701302,6037701302,"Census Tract 7013.02, Los Angeles, CA",92023,14438
14000US06037701304,6037701304,"Census Tract 7013.04, Los Angeles, CA",126713,17489
14000US06037701402,6037701402,"Census Tract 7014.02, Los Angeles, CA",103590,12393
14000US06037701501,6037701501,"Census Tract 7015.01, Los Angeles, CA",107621,24219
14000US06037701502,6037701502,"Census Tract 7015.02, Los Angeles, CA",95417,11031
14000US06037701601,6037701601,"Census Tract 7016.01, Los Angeles, CA",136500,18375
14000US06037701602,6037701602,"Census Tract 7016.02, Los Angeles, CA",106923,21733
14000US06037701701,6037701701,"Census Tract 7017.01, Los Angeles, CA",75417,12070
14000US06037701702,6037701702,"Census Tract 7017.02, Los Angeles, CA",67619,20035
14000US06037701801,6037701801,"Census Tract 7018.01, Los Angeles, CA",65888,9842
14000US06037701802,6037701802,"Census Tract 7018.02, Los Angeles, CA",68828,18263
14000US06037701902,6037701902,"Census Tract 7019.02, Los Angeles, CA",67422,47356
14000US06037702002,6037702002,"Census Tract 7020.02, Los Angeles, CA",91859,13393
14000US06037702102,6037702102,"Census Tract 7021.02, Los Angeles, CA",81727,5235
14000US06037702201,6037702201,"Census Tract 7022.01, Los Angeles, CA",90769,16769
14000US06037702202,6037702202,"Census Tract 7022.02, Los Angeles, CA",121719,14803
14000US06037702300,6037702300,"Census Tract 7023, Los Angeles, CA",114514,37281
14000US06037702400,6037702400,"Census Tract 7024, Los Angeles, CA",78594,17300
14000US06037702501,6037702501,"Census Tract 7025.01, Los Angeles, CA",111136,24018
14000US06037702502,6037702502,"Census Tract 7025.02, Los Angeles, CA",86959,14024
14000US06037702600,6037702600,"Census Tract 7026, Los Angeles, CA",120671,14696
14000US06037702700,6037702700,"Census Tract 7027, Los Angeles, CA",135430,17569
14000US06037702801,6037702801,"Census Tract 7028.01, Los Angeles, CA",62061,14555
14000US06037702802,6037702802,"Census Tract 7028.02, Los Angeles, CA",90438,10201
14000US06037702803,6037702803,"Census Tract 7028.03, Los Angeles, CA",63485,13908
14000US06037702901,6037702901,"Census Tract 7029.01, Los Angeles, CA",118162,20330
14000US06037703001,6037703001,"Census Tract 7030.01, Los Angeles, CA",109389,11751
14000US06037703002,6037703002,"Census Tract 7030.02, Los Angeles, CA",101534,16625
14000US06037703100,6037703100,"Census Tract 7031, Los Angeles, CA",93482,12257
14000US06037703200,6037703200,"Census Tract 7032, Los Angeles, CA",91042,15519
14000US06037800101,6037800101,"Census Tract 8001.01, Los Angeles, CA",142159,13810
14000US06037800102,6037800102,"Census Tract 8001.02, Los Angeles, CA",130703,14564
14000US06037800202,6037800202,"Census Tract 8002.02, Los Angeles, CA",162048,32910
14000US06037800203,6037800203,"Census Tract 8002.03, Los Angeles, CA",146543,14481
14000US06037800204,6037800204,"Census Tract 8002.04, Los Angeles, CA",138306,36082
14000US06037800324,6037800324,"Census Tract 8003.24, Los Angeles, CA",143750,26076
14000US06037800325,6037800325,"Census Tract 8003.25, Los Angeles, CA",133688,24877
14000US06037800326,6037800326,"Census Tract 8003.26, Los Angeles, CA",133942,26185
14000US06037800327,6037800327,"Census Tract 8003.27, Los Angeles, CA",92740,16940
14000US06037800328,6037800328,"Census Tract 8003.28, Los Angeles, CA",105625,20457
14000US06037800329,6037800329,"Census Tract 8003.29, Los Angeles, CA",94250,24723
14000US06037800330,6037800330,"Census Tract 8003.30, Los Angeles, CA",134250,37593
14000US06037800331,6037800331,"Census Tract 8003.31, Los Angeles, CA",131375,43902
14000US06037800332,6037800332,"Census Tract 8003.32, Los Angeles, CA",139145,47127
14000US06037800406,6037800406,"Census Tract 8004.06, Los Angeles, CA",145260,23687
14000US06037800408,6037800408,"Census Tract 8004.08, Los Angeles, CA",149026,21730
14000US06037800410,6037800410,"Census Tract 8004.10, Los Angeles, CA",116190,23463
14000US06037800504,6037800504,"Census Tract 8005.04, Los Angeles, CA",168235,52391
14000US06037800506,6037800506,"Census Tract 8005.06, Los Angeles, CA",169125,23639
14000US06037900102,6037900102,"Census Tract 9001.02, Los Angeles, CA",33750,17753
14000US06037900103,6037900103,"Census Tract 9001.03, Los Angeles, CA",38188,8854
14000US06037900104,6037900104,"Census Tract 9001.04, Los Angeles, CA",48444,3232
14000US06037900201,6037900201,"Census Tract 9002.01, Los Angeles, CA",49625,23452
14000US06037900300,6037900300,"Census Tract 9003, Los Angeles, CA",56757,9612
14000US06037900501,6037900501,"Census Tract 9005.01, Los Angeles, CA",55166,6541
14000US06037900504,6037900504,"Census Tract 9005.04, Los Angeles, CA",58949,11297
14000US06037900505,6037900505,"Census Tract 9005.05, Los Angeles, CA",40556,9473
14000US06037900506,6037900506,"Census Tract 9005.06, Los Angeles, CA",56290,10226
14000US06037900507,6037900507,"Census Tract 9005.07, Los Angeles, CA",45196,8647
14000US06037900508,6037900508,"Census Tract 9005.08, Los Angeles, CA",71458,13702
14000US06037900602,6037900602,"Census Tract 9006.02, Los Angeles, CA",36000,7598
14000US06037900605,6037900605,"Census Tract 9006.05, Los Angeles, CA",38965,11060
14000US06037900606,6037900606,"Census Tract 9006.06, Los Angeles, CA",32025,13649
14000US06037900607,6037900607,"Census Tract 9006.07, Los Angeles, CA",39519,9446
14000US06037900608,6037900608,"Census Tract 9006.08, Los Angeles, CA",55585,11123
14000US06037900609,6037900609,"Census Tract 9006.09, Los Angeles, CA",34306,13399
14000US06037900701,6037900701,"Census Tract 9007.01, Los Angeles, CA",39341,6087
14000US06037900703,6037900703,"Census Tract 9007.03, Los Angeles, CA",40938,6480
14000US06037900704,6037900704,"Census Tract 9007.04, Los Angeles, CA",42330,7075
14000US06037900705,6037900705,"Census Tract 9007.05, Los Angeles, CA",47538,13834
14000US06037900803,6037900803,"Census Tract 9008.03, Los Angeles, CA",56144,7317
14000US06037900804,6037900804,"Census Tract 9008.04, Los Angeles, CA",40301,9253
14000US06037900805,6037900805,"Census Tract 9008.05, Los Angeles, CA",63574,4634
14000US06037900806,6037900806,"Census Tract 9008.06, Los Angeles, CA",21604,4036
14000US06037900900,6037900900,"Census Tract 9009, Los Angeles, CA",54066,12999
14000US06037901003,6037901003,"Census Tract 9010.03, Los Angeles, CA",,
14000US06037901004,6037901004,"Census Tract 9010.04, Los Angeles, CA",98694,12766
14000US06037901007,6037901007,"Census Tract 9010.07, Los Angeles, CA",88906,16201
14000US06037901008,6037901008,"Census Tract 9010.08, Los Angeles, CA",60147,15363
14000US06037901009,6037901009,"Census Tract 9010.09, Los Angeles, CA",76938,22691
14000US06037901010,6037901010,"Census Tract 9010.10, Los Angeles, CA",59899,10296
14000US06037901011,6037901011,"Census Tract 9010.11, Los Angeles, CA",72917,12254
14000US06037901101,6037901101,"Census Tract 9011.01, Los Angeles, CA",74743,10489
14000US06037901102,6037901102,"Census Tract 9011.02, Los Angeles, CA",85450,8763
14000US06037901205,6037901205,"Census Tract 9012.05, Los Angeles, CA",76971,7841
14000US06037901209,6037901209,"Census Tract 9012.09, Los Angeles, CA",63365,10086
14000US06037901210,6037901210,"Census Tract 9012.10, Los Angeles, CA",63211,4898
14000US06037901213,6037901213,"Census Tract 9012.13, Los Angeles, CA",116742,9161
14000US06037910001,6037910001,"Census Tract 9100.01, Los Angeles, CA",46576,15112
14000US06037910002,6037910002,"Census Tract 9100.02, Los Angeles, CA",46875,12985
14000US06037910101,6037910101,"Census Tract 9101.01, Los Angeles, CA",44091,6054
14000US06037910201,6037910201,"Census Tract 9102.01, Los Angeles, CA",57593,9518
14000US06037910202,6037910202,"Census Tract 9102.02, Los Angeles, CA",110692,13332
14000US06037910205,6037910205,"Census Tract 9102.05, Los Angeles, CA",65431,10124
14000US06037910206,6037910206,"Census Tract 9102.06, Los Angeles, CA",107344,13574
14000US06037910207,6037910207,"Census Tract 9102.07, Los Angeles, CA",95821,13550
14000US06037910208,6037910208,"Census Tract 9102.08, Los Angeles, CA",72619,19860
14000US06037910209,6037910209,"Census Tract 9102.09, Los Angeles, CA",104900,14740
14000US06037910210,6037910210,"Census Tract 9102.10, Los Angeles, CA",111333,13138
14000US06037910301,6037910301,"Census Tract 9103.01, Los Angeles, CA",99943,14028
14000US06037910302,6037910302,"Census Tract 9103.02, Los Angeles, CA",89290,11622
14000US06037910401,6037910401,"Census Tract 9104.01, Los Angeles, CA",80750,11634
14000US06037910402,6037910402,"Census Tract 9104.02, Los Angeles, CA",27420,3981
14000US06037910403,6037910403,"Census Tract 9104.03, Los Angeles, CA",25074,3412
14000US06037910404,6037910404,"Census Tract 9104.04, Los Angeles, CA",58952,3536
14000US06037910501,6037910501,"Census Tract 9105.01, Los Angeles, CA",20608,5512
14000US06037910502,6037910502,"Census Tract 9105.02, Los Angeles, CA",38784,4570
14000US06037910504,6037910504,"Census Tract 9105.04, Los Angeles, CA",51082,3968
14000US06037910505,6037910505,"Census Tract 9105.05, Los Angeles, CA",68864,15625
14000US06037910601,6037910601,"Census Tract 9106.01, Los Angeles, CA",41563,10015
14000US06037910602,6037910602,"Census Tract 9106.02, Los Angeles, CA",41538,3615
14000US06037910603,6037910603,"Census Tract 9106.03, Los Angeles, CA",57824,8735
14000US06037910605,6037910605,"Census Tract 9106.05, Los Angeles, CA",44665,10596
14000US06037910606,6037910606,"Census Tract 9106.06, Los Angeles, CA",53922,12174
14000US06037910705,6037910705,"Census Tract 9107.05, Los Angeles, CA",76219,14284
14000US06037910706,6037910706,"Census Tract 9107.06, Los Angeles, CA",60094,6463
14000US06037910707,6037910707,"Census Tract 9107.07, Los Angeles, CA",53646,6933
14000US06037910709,6037910709,"Census Tract 9107.09, Los Angeles, CA",87188,20653
14000US06037910711,6037910711,"Census Tract 9107.11, Los Angeles, CA",62910,9920
14000US06037910712,6037910712,"Census Tract 9107.12, Los Angeles, CA",70884,11821
14000US06037910713,6037910713,"Census Tract 9107.13, Los Angeles, CA",64472,3845
14000US06037910714,6037910714,"Census Tract 9107.14, Los Angeles, CA",56652,10079
14000US06037910715,6037910715,"Census Tract 9107.15, Los Angeles, CA",55118,3330
14000US06037910716,6037910716,"Census Tract 9107.16, Los Angeles, CA",73466,24041
14000US06037910804,6037910804,"Census Tract 9108.04, Los Angeles, CA",97326,20756
14000US06037910805,6037910805,"Census Tract 9108.05, Los Angeles, CA",105263,20592
14000US06037910807,6037910807,"Census Tract 9108.07, Los Angeles, CA",115685,9317
14000US06037910808,6037910808,"Census Tract 9108.08, Los Angeles, CA",117813,28044
14000US06037910809,6037910809,"Census Tract 9108.09, Los Angeles, CA",147639,51396
14000US06037910810,6037910810,"Census Tract 9108.10, Los Angeles, CA",147917,18141
14000US06037910811,6037910811,"Census Tract 9108.11, Los Angeles, CA",121771,56480
14000US06037910812,6037910812,"Census Tract 9108.12, Los Angeles, CA",81563,37283
14000US06037910813,6037910813,"Census Tract 9108.13, Los Angeles, CA",105703,24712
14000US06037911001,6037911001,"Census Tract 9110.01, Los Angeles, CA",53830,13568
14000US06037920011,6037920011,"Census Tract 9200.11, Los Angeles, CA",67188,19721
14000US06037920012,6037920012,"Census Tract 9200.12, Los Angeles, CA",71591,20234
14000US06037920013,6037920013,"Census Tract 9200.13, Los Angeles, CA",131298,7749
14000US06037920015,6037920015,"Census Tract 9200.15, Los Angeles, CA",145833,15126
14000US06037920016,6037920016,"Census Tract 9200.16, Los Angeles, CA",138125,19551
14000US06037920017,6037920017,"Census Tract 9200.17, Los Angeles, CA",113299,11221
14000US06037920018,6037920018,"Census Tract 9200.18, Los Angeles, CA",113750,11338
14000US06037920020,6037920020,"Census Tract 9200.20, Los Angeles, CA",112969,17377
14000US06037920023,6037920023,"Census Tract 9200.23, Los Angeles, CA",80580,17781
14000US06037920026,6037920026,"Census Tract 9200.26, Los Angeles, CA",84688,45682
14000US06037920028,6037920028,"Census Tract 9200.28, Los Angeles, CA",119744,9270
14000US06037920029,6037920029,"Census Tract 9200.29, Los Angeles, CA",75972,18088
14000US06037920030,6037920030,"Census Tract 9200.30, Los Angeles, CA",86649,7391
14000US06037920031,6037920031,"Census Tract 9200.31, Los Angeles, CA",65673,11703
14000US06037920032,6037920032,"Census Tract 9200.32, Los Angeles, CA",139514,15030
14000US06037920033,6037920033,"Census Tract 9200.33, Los Angeles, CA",61250,35457
14000US06037920034,6037920034,"Census Tract 9200.34, Los Angeles, CA",85637,11264
14000US06037920035,6037920035,"Census Tract 9200.35, Los Angeles, CA",76992,10796
14000US06037920036,6037920036,"Census Tract 9200.36, Los Angeles, CA",77652,13781
14000US06037920037,6037920037,"Census Tract 9200.37, Los Angeles, CA",58868,4243
14000US06037920038,6037920038,"Census Tract 9200.38, Los Angeles, CA",55606,8135
14000US06037920039,6037920039,"Census Tract 9200.39, Los Angeles, CA",126310,22220
14000US06037920040,6037920040,"Census Tract 9200.40, Los Angeles, CA",99620,9146
14000US06037920041,6037920041,"Census Tract 9200.41, Los Angeles, CA",85147,6031
14000US06037920042,6037920042,"Census Tract 9200.42, Los Angeles, CA",94706,17424
14000US06037920043,6037920043,"Census Tract 9200.43, Los Angeles, CA",146310,18610
14000US06037920044,6037920044,"Census Tract 9200.44, Los Angeles, CA",98472,8850
14000US06037920045,6037920045,"Census Tract 9200.45, Los Angeles, CA",141029,13830
14000US06037920102,6037920102,"Census Tract 9201.02, Los Angeles, CA",90214,8448
14000US06037920104,6037920104,"Census Tract 9201.04, Los Angeles, CA",127625,8085
14000US06037920106,6037920106,"Census Tract 9201.06, Los Angeles, CA",89087,9692
14000US06037920107,6037920107,"Census Tract 9201.07, Los Angeles, CA",180500,33182
14000US06037920108,6037920108,"Census Tract 9201.08, Los Angeles, CA",119289,8778
14000US06037920109,6037920109,"Census Tract 9201.09, Los Angeles, CA",112959,13489
14000US06037920110,6037920110,"Census Tract 9201.10, Los Angeles, CA",144886,21163
14000US06037920111,6037920111,"Census Tract 9201.11, Los Angeles, CA",107132,20312
14000US06037920112,6037920112,"Census Tract 9201.12, Los Angeles, CA",104559,14642
14000US06037920114,6037920114,"Census Tract 9201.14, Los Angeles, CA",120536,21577
14000US06037920115,6037920115,"Census Tract 9201.15, Los Angeles, CA",117955,16325
14000US06037920116,6037920116,"Census Tract 9201.16, Los Angeles, CA",113720,18698
14000US06037920118,6037920118,"Census Tract 9201.18, Los Angeles, CA",126425,9653
14000US06037920119,6037920119,"Census Tract 9201.19, Los Angeles, CA",142321,12792
14000US06037920200,6037920200,"Census Tract 9202, Los Angeles, CA",,
14000US06037920303,6037920303,"Census Tract 9203.03, Los Angeles, CA",95714,20691
14000US06037920312,6037920312,"Census Tract 9203.12, Los Angeles, CA",79241,18469
14000US06037920313,6037920313,"Census Tract 9203.13, Los Angeles, CA",106974,22667
14000US06037920314,6037920314,"Census Tract 9203.14, Los Angeles, CA",100956,13218
14000US06037920322,6037920322,"Census Tract 9203.22, Los Angeles, CA",110781,30929
14000US06037920326,6037920326,"Census Tract 9203.26, Los Angeles, CA",112317,19898
14000US06037920328,6037920328,"Census Tract 9203.28, Los Angeles, CA",111042,41901
14000US06037920329,6037920329,"Census Tract 9203.29, Los Angeles, CA",91130,14900
14000US06037920330,6037920330,"Census Tract 9203.30, Los Angeles, CA",88571,23047
14000US06037920331,6037920331,"Census Tract 9203.31, Los Angeles, CA",102225,9617
14000US06037920332,6037920332,"Census Tract 9203.32, Los Angeles, CA",91667,33312
14000US06037920334,6037920334,"Census Tract 9203.34, Los Angeles, CA",87273,20125
14000US06037920336,6037920336,"Census Tract 9203.36, Los Angeles, CA",56912,4647
14000US06037920337,6037920337,"Census Tract 9203.37, Los Angeles, CA",56297,13347
14000US06037920338,6037920338,"Census Tract 9203.38, Los Angeles, CA",156776,17628
14000US06037920339,6037920339,"Census Tract 9203.39, Los Angeles, CA",143047,42128
14000US06037930101,6037930101,"Census Tract 9301.01, Los Angeles, CA",149063,136896
14000US06037930200,6037930200,"Census Tract 9302, Los Angeles, CA",85972,61298
14000US06037930301,6037930301,"Census Tract 9303.01, Los Angeles, CA",84219,17687
14000US06037980001,6037980001,"Census Tract 9800.01, Los Angeles, CA",,
14000US06037980002,6037980002,"Census Tract 9800.02, Los Angeles, CA",,
14000US06037980003,6037980003,"Census Tract 9800.03, Los Angeles, CA",,
14000US06037980004,6037980004,"Census Tract 9800.04, Los Angeles, CA",,
